,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3009,CN Tower,43.6425637,-79.38708718320467,TIFF Bell Lightbox,43.64634159071232,-79.39006297129853,Movie Theater
3010,CN Tower,43.6425637,-79.38708718320467,Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
3011,CN Tower,43.6425637,-79.38708718320467,The Second City,43.64563251724917,-79.39122468317156,Comedy Club
3012,CN Tower,43.6425637,-79.38708718320467,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
3013,CN Tower,43.6425637,-79.38708718320467,Mi-Ne,43.64073639213635,-79.39111356908798,Japanese Restaurant
3014,CN Tower,43.6425637,-79.38708718320467,The Shore Club,43.64582320773401,-79.3867806484435,Seafood Restaurant
3015,CN Tower,43.6425637,-79.38708718320467,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
3016,CN Tower,43.6425637,-79.38708718320467,Residence Inn Toronto Downtown/Entertainment District,43.64475176176148,-79.39072743058205,Hotel
3017,CN Tower,43.6425637,-79.38708718320467,Y Yoga,43.638533613620204,-79.38915754933562,Yoga Studio
3018,CN Tower,43.6425637,-79.38708718320467,A&W,43.645982,-79.389621,Fast Food Restaurant
3019,CN Tower,43.6425637,-79.38708718320467,PawsWay,43.63859915782706,-79.38499178154079,Event Space
3020,CN Tower,43.6425637,-79.38708718320467,Loose Moose,43.64528061938072,-79.38396600831251,Bar
3021,CN Tower,43.6425637,-79.38708718320467,Superclub,43.63976132108351,-79.39114334001921,Gym
3022,CN Tower,43.6425637,-79.38708718320467,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
3023,CN Tower,43.6425637,-79.38708718320467,Starbucks,43.645594,-79.386063,Coffee Shop
3024,CN Tower,43.6425637,-79.38708718320467,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
3025,CN Tower,43.6425637,-79.38708718320467,e11even,43.64242558687748,-79.38144094115985,New American Restaurant
3026,CN Tower,43.6425637,-79.38708718320467,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
3027,CN Tower,43.6425637,-79.38708718320467,Sunset Grill,43.64572892880643,-79.38753231176588,Diner
3028,CN Tower,43.6425637,-79.38708718320467,Kellys Landing,43.645081624120245,-79.38304962483915,Restaurant
3029,CN Tower,43.6425637,-79.38708718320467,Tim Hortons,43.6387246,-79.3863403,Coffee Shop
3030,CN Tower,43.6425637,-79.38708718320467,SoHo Metropolitan Hotel,43.644633,-79.392145,Hotel
3031,CN Tower,43.6425637,-79.38708718320467,Hey Lucy,43.64644323473171,-79.3900444274345,Pizza Place
3032,CN Tower,43.6425637,-79.38708718320467,Jack Astor's Bar & Grill,43.645315,-79.383837,American Restaurant
3033,CN Tower,43.6425637,-79.38708718320467,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
3034,CN Tower,43.6425637,-79.38708718320467,Radisson Admiral Hotel Toronto-Harbourfront,43.6388472,-79.3855839,Hotel
3035,CN Tower,43.6425637,-79.38708718320467,Luma,43.64649231938484,-79.3897916366583,Restaurant
3036,CN Tower,43.6425637,-79.38708718320467,Aroma Fine Indian Restaurant,43.646462521503445,-79.38964414801342,Indian Restaurant
3037,CN Tower,43.6425637,-79.38708718320467,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
3038,CN Tower,43.6425637,-79.38708718320467,Cora's,43.644506463946584,-79.39179057484822,Breakfast Spot
3039,CN Tower,43.6425637,-79.38708718320467,Kit Kat Italian Bar & Grill,43.64641598988062,-79.39003009548966,Italian Restaurant
3040,CN Tower,43.6425637,-79.38708718320467,Subway,43.6397080530486,-79.38344130418051,Sandwich Place
3041,CN Tower,43.6425637,-79.38708718320467,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
3042,CN Tower,43.6425637,-79.38708718320467,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
3043,CN Tower,43.6425637,-79.38708718320467,Pizzaiolo,43.63911334934392,-79.38726583483393,Pizza Place
3044,CN Tower,43.6425637,-79.38708718320467,sen5e,43.644617,-79.391738,Bistro
3045,CN Tower,43.6425637,-79.38708718320467,Dairy Queen / Orange Julius,43.64054795206896,-79.39210676037419,Ice Cream Shop
3046,CN Tower,43.6425637,-79.38708718320467,Rabba Fine Foods,43.63906132458212,-79.38530912453628,Convenience Store
3047,CN Tower,43.6425637,-79.38708718320467,The Beer Store,43.638502,-79.3890935,Beer Store
3048,CN Tower,43.6425637,-79.38708718320467,Tim Hortons,43.6434406,-79.3918094,Coffee Shop
3049,CN Tower,43.6425637,-79.38708718320467,Pizza Rustica Restaurant & Bar,43.64491920354413,-79.3918436177755,Pizza Place
3050,CN Tower,43.6425637,-79.38708718320467,Pizza Nova,43.64327168873745,-79.39183585267101,Pizza Place
3051,CN Tower,43.6425637,-79.38708718320467,Starbucks,43.638837475031316,-79.38518649083973,Coffee Shop
3052,CN Tower,43.6425637,-79.38708718320467,St. Louis Bar & Grill,43.64040551871199,-79.39056954690898,Bar
3053,CN Tower,43.6425637,-79.38708718320467,Harbourview Estates Superclub,43.63998664300734,-79.39143731734913,Gym
3054,CN Tower,43.6425637,-79.38708718320467,Spice Thai,43.63940652819094,-79.38445898645135,Thai Restaurant
3055,CN Tower,43.6425637,-79.38708718320467,Wahlburgers,43.64514798543014,-79.39192788468328,Burger Joint
3056,CN Tower,43.6425637,-79.38708718320467,St. Louis Bar & Grill,43.6404259,-79.3904609,Bar
3057,CN Tower,43.6425637,-79.38708718320467,"Founder's Club, Rogers Centre",43.64013884221509,-79.39014531168317,Baseball Stadium
3058,CN Tower,43.6425637,-79.38708718320467,Gym at The Element,43.64341390111512,-79.39170720064574,Gym
3059,CN Tower,43.6425637,-79.38708718320467,RBC Royal Bank,43.645889,-79.385823,Bank
3060,CN Tower,43.6425637,-79.38708718320467,Mr. Greek Express,43.640447,-79.390876,Greek Restaurant
3061,CN Tower,43.6425637,-79.38708718320467,Double Double Pizza & Chicken,43.638819,-79.386868,Pizza Place
3062,CN Tower,43.6425637,-79.38708718320467,TechKnow Space,43.64296538545203,-79.39318012193155,Mobile Phone Shop
3063,CN Tower,43.6425637,-79.38708718320467,Shoeless Joe's,43.639022173178894,-79.38596252322581,Sports Bar
3064,King and Spadina,43.6454561,-79.3949942,SOMA chocolatemaker,43.64532829235515,-79.39571438648944,Dessert Shop
3065,King and Spadina,43.6454561,-79.3949942,Rodney's Oyster House,43.64497466422575,-79.3965870935842,Seafood Restaurant
3066,King and Spadina,43.6454561,-79.3949942,Totum Life Science King,43.645119,-79.395883,Gym
3067,King and Spadina,43.6454561,-79.3949942,Mira,43.644321001956754,-79.3963609253724,Peruvian Restaurant
3068,King and Spadina,43.6454561,-79.3949942,Patria,43.64538397168574,-79.39647822311908,Spanish Restaurant
3069,King and Spadina,43.6454561,-79.3949942,Bar Hop,43.64560340159375,-79.3935826420784,Beer Bar
3070,King and Spadina,43.6454561,-79.3949942,Strange Love,43.646301465741814,-79.39518379105066,Coffee Shop
3071,King and Spadina,43.6454561,-79.3949942,Avenue Open Kitchen,43.647273151492655,-79.39631997359885,Diner
3072,King and Spadina,43.6454561,-79.3949942,Quantum Coffee,43.645467,-79.395369,Coffee Shop
3073,King and Spadina,43.6454561,-79.3949942,Le Sélect Bistro,43.64369893662352,-79.39666668117388,French Restaurant
3074,King and Spadina,43.6454561,-79.3949942,Akira Back,43.645375789305994,-79.39206284397356,Japanese Restaurant
3075,King and Spadina,43.6454561,-79.3949942,Bulk Barn,43.64558635799782,-79.39371943473816,Food & Drink Shop
3076,King and Spadina,43.6454561,-79.3949942,Jacobs & Co.,43.645339258306436,-79.39801966333317,Steakhouse
3077,King and Spadina,43.6454561,-79.3949942,Cibo Wine Bar King Street,43.645072843017346,-79.39736026534278,Italian Restaurant
3078,King and Spadina,43.6454561,-79.3949942,401 Richmond,43.64790630817995,-79.39521906011258,Art Gallery
3079,King and Spadina,43.6454561,-79.3949942,General Assembly,43.647326115934106,-79.39304291907733,Pizza Place
3080,King and Spadina,43.6454561,-79.3949942,Khao San Road,43.64630148944898,-79.39381131495668,Thai Restaurant
3081,King and Spadina,43.6454561,-79.3949942,Yeti Nails & Spa,43.647937726631774,-79.3963296299419,Cosmetics Shop
3082,King and Spadina,43.6454561,-79.3949942,Baro,43.64490571045275,-79.39712312128809,Latin American Restaurant
3083,King and Spadina,43.6454561,-79.3949942,Bang Sue Bar,43.64621859063315,-79.3937481299766,Speakeasy
3084,King and Spadina,43.6454561,-79.3949942,Wilbur Mexicana,43.644810149647334,-79.3986441942716,Mexican Restaurant
3085,King and Spadina,43.6454561,-79.3949942,Yoga Tree Downtown,43.647902460114445,-79.39608601147005,Yoga Studio
3086,King and Spadina,43.6454561,-79.3949942,Kost,43.64532432907937,-79.39242353894822,Restaurant
3087,King and Spadina,43.6454561,-79.3949942,The Second City,43.64563251724917,-79.39122468317156,Comedy Club
3088,King and Spadina,43.6454561,-79.3949942,Porchetta & Co,43.64466404008139,-79.39881259826922,Sandwich Place
3089,King and Spadina,43.6454561,-79.3949942,Fresh On Spadina,43.648048207763615,-79.39600791264331,Vegetarian / Vegan Restaurant
3090,King and Spadina,43.6454561,-79.3949942,HomeSense,43.6462137,-79.3955881,Furniture / Home Store
3091,King and Spadina,43.6454561,-79.3949942,Pizzeria Libretto,43.64444907678619,-79.39875856774019,Italian Restaurant
3092,King and Spadina,43.6454561,-79.3949942,Swipe Books on Advertising & Design,43.64815607248922,-79.3940703226255,Bookstore
3093,King and Spadina,43.6454561,-79.3949942,Impact Kitchen,43.646312775306725,-79.39804162892614,Café
3094,King and Spadina,43.6454561,-79.3949942,Aloette,43.648380956878,-79.39618583130652,Restaurant
3095,King and Spadina,43.6454561,-79.3949942,SPiN Toronto,43.64454164460069,-79.39600242709975,Other Nightlife
3096,King and Spadina,43.6454561,-79.3949942,Kupfert & Kim,43.64794381005563,-79.39612137378384,Vegetarian / Vegan Restaurant
3097,King and Spadina,43.6454561,-79.3949942,Alo,43.64857357946059,-79.39624325999638,French Restaurant
3098,King and Spadina,43.6454561,-79.3949942,Le Gourmand Café,43.648282339042105,-79.39623145239167,Café
3099,King and Spadina,43.6454561,-79.3949942,Victor Restaurant & Bar,43.64563436248102,-79.39112538566908,Bar
3100,King and Spadina,43.6454561,-79.3949942,Banh Mi Boys,43.648649805139854,-79.39685914804579,Sandwich Place
3101,King and Spadina,43.6454561,-79.3949942,Body Blitz Spa West,43.64597633141546,-79.39983376298972,Spa
3102,King and Spadina,43.6454561,-79.3949942,The Cloak,43.64342236430928,-79.3983326281727,Speakeasy
3103,King and Spadina,43.6454561,-79.3949942,City Dance Corps,43.648143964685374,-79.39811053124042,Dance Studio
3104,King and Spadina,43.6454561,-79.3949942,The Keg Steakhouse + Bar - King West,43.64477859109389,-79.3992247945535,Restaurant
3105,King and Spadina,43.6454561,-79.3949942,Livestock,43.64714915664999,-79.395776502561,Board Shop
3106,King and Spadina,43.6454561,-79.3949942,TIFF Bell Lightbox,43.64634159071232,-79.39006297129853,Movie Theater
3107,King and Spadina,43.6454561,-79.3949942,RaviSoups,43.64736939566164,-79.39183955161323,Soup Place
3108,King and Spadina,43.6454561,-79.3949942,Starbucks,43.647586,-79.392531,Coffee Shop
3109,King and Spadina,43.6454561,-79.3949942,SoHo Metropolitan Hotel,43.644633,-79.392145,Hotel
3110,King and Spadina,43.6454561,-79.3949942,Get Outside,43.6488482587458,-79.39577748658837,Shoe Store
3111,King and Spadina,43.6454561,-79.3949942,Le Germain Hotel Toronto Mercer,43.64575555057125,-79.39090442494489,Hotel
3112,King and Spadina,43.6454561,-79.3949942,barre3,43.646317516225395,-79.39094024700876,Gym / Fitness Center
3113,King and Spadina,43.6454561,-79.3949942,Graffiti Alley,43.64795421908404,-79.39810216426848,Street Art
3114,King and Spadina,43.6454561,-79.3949942,Bar Buca,43.643918,-79.399742,Italian Restaurant
3115,King and Spadina,43.6454561,-79.3949942,Dollarama,43.646533,-79.395761,Discount Store
3116,King and Spadina,43.6454561,-79.3949942,Jimmy's Coffee,43.64525755897644,-79.40030851573793,Coffee Shop
3117,King and Spadina,43.6454561,-79.3949942,Gusto 101,43.644988223402216,-79.4002697924689,Italian Restaurant
3118,King and Spadina,43.6454561,-79.3949942,Marben Restaurant,43.64338514035015,-79.3983458305702,New American Restaurant
3119,King and Spadina,43.6454561,-79.3949942,SoulCycle King Street,43.64540513306122,-79.39546628789415,Cycle Studio
3120,King and Spadina,43.6454561,-79.3949942,Kekou Gelato House,43.648651876492046,-79.39690109356265,Ice Cream Shop
3121,King and Spadina,43.6454561,-79.3949942,MEC,43.64939,-79.394006,Sporting Goods Shop
3122,King and Spadina,43.6454561,-79.3949942,What A Bagel,43.64734944138155,-79.39591178611212,Breakfast Spot
3123,King and Spadina,43.6454561,-79.3949942,Kibo Sushi House,43.64644466833681,-79.39420343605558,Sushi Restaurant
3124,King and Spadina,43.6454561,-79.3949942,Belfast Love,43.64489705051509,-79.39852206237966,Irish Pub
3125,King and Spadina,43.6454561,-79.3949942,Bar Hop Brewco,43.649068842850404,-79.39345567330301,Beer Bar
3126,King and Spadina,43.6454561,-79.3949942,Chubby's Jamaican Kitchen,43.64538105237477,-79.40057666669544,Caribbean Restaurant
3127,King and Spadina,43.6454561,-79.3949942,Forno Cultura,43.6442960851905,-79.40071458712073,Bakery
3128,King and Spadina,43.6454561,-79.3949942,Lee,43.64437490992841,-79.40042526918113,Asian Restaurant
3129,King and Spadina,43.6454561,-79.3949942,Cacao 70,43.648351398208,-79.39808247973598,Creperie
3130,King and Spadina,43.6454561,-79.3949942,Drom Taberna,43.648134029847476,-79.39967466122691,Bar
3131,King and Spadina,43.6454561,-79.3949942,Residence Inn Toronto Downtown/Entertainment District,43.64475176176148,-79.39072743058205,Hotel
3132,King and Spadina,43.6454561,-79.3949942,Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
3133,King and Spadina,43.6454561,-79.3949942,Victoria Memorial Park,43.642784910591,-79.39959028140169,Park
3134,King and Spadina,43.6454561,-79.3949942,Malaparte,43.646438198845594,-79.39028956687704,Event Space
3135,King and Spadina,43.6454561,-79.3949942,Buca,43.64478896478924,-79.40039440893409,Italian Restaurant
3136,King and Spadina,43.6454561,-79.3949942,DeSerres,43.647823701275286,-79.39595498549792,Arts & Crafts Store
3137,King and Spadina,43.6454561,-79.3949942,Core Studio Yoga & Pilates,43.647919673434195,-79.40019574557343,Yoga Studio
3138,King and Spadina,43.6454561,-79.3949942,WVRST,43.644217858825165,-79.40075777306231,Beer Bar
3139,King and Spadina,43.6454561,-79.3949942,Campechano,43.645828,-79.400887,Taco Place
3140,King and Spadina,43.6454561,-79.3949942,Horseshoe Tavern,43.6493390929762,-79.3959763512841,Music Venue
3141,King and Spadina,43.6454561,-79.3949942,La Carnita,43.647291470152034,-79.389929645749,Taco Place
3142,King and Spadina,43.6454561,-79.3949942,Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937,Coffee Shop
3143,King and Spadina,43.6454561,-79.3949942,Raku,43.64813897879459,-79.39949180336755,Udon Restaurant
3144,King and Spadina,43.6454561,-79.3949942,Basil Box,43.64873189146827,-79.39623046744899,Asian Restaurant
3145,King and Spadina,43.6454561,-79.3949942,A&W,43.645982,-79.389621,Fast Food Restaurant
3146,King and Spadina,43.6454561,-79.3949942,The Cameron House,43.648617,-79.39757,Bar
3147,King and Spadina,43.6454561,-79.3949942,COPS,43.645739,-79.398906,Donut Shop
3148,King and Spadina,43.6454561,-79.3949942,lululemon athletica,43.64930053147295,-79.39429631547799,Clothing Store
3149,King and Spadina,43.6454561,-79.3949942,Figo,43.64772466405093,-79.39052085550152,Italian Restaurant
3150,King and Spadina,43.6454561,-79.3949942,Michaels,43.64869949375211,-79.3910962343216,Arts & Crafts Store
3151,King and Spadina,43.6454561,-79.3949942,Hey Lucy,43.64644323473171,-79.3900444274345,Pizza Place
3152,King and Spadina,43.6454561,-79.3949942,KINTON RAMEN,43.648705139567284,-79.39728052502396,Ramen Restaurant
3153,King and Spadina,43.6454561,-79.3949942,St. Andrews Playground / Dog Park,43.64738759338116,-79.39875217247466,Park
3154,King and Spadina,43.6454561,-79.3949942,Town Crier Pub,43.64811,-79.390198,Pub
3155,King and Spadina,43.6454561,-79.3949942,Quad,43.644636058510315,-79.39944853527646,College Gym
3156,King and Spadina,43.6454561,-79.3949942,Locals Only,43.6444090020255,-79.4002746326722,Bar
3157,King and Spadina,43.6454561,-79.3949942,Peter Pan,43.649233467768255,-79.39359100892904,Bistro
3158,King and Spadina,43.6454561,-79.3949942,The Rivoli,43.64912175120177,-79.39486837707334,Cocktail Bar
3159,King and Spadina,43.6454561,-79.3949942,La Fenice,43.646329575229124,-79.39069401837348,Italian Restaurant
3160,King and Spadina,43.6454561,-79.3949942,Luma,43.64649231938484,-79.3897916366583,Restaurant
3161,King and Spadina,43.6454561,-79.3949942,Ricarda's Toronto,43.64855585967538,-79.39343248995296,Mediterranean Restaurant
3162,King and Spadina,43.6454561,-79.3949942,GoodLife Fitness Toronto Richmond and John,43.648754,-79.39194,Gym
3163,King and Spadina,43.6454561,-79.3949942,Kit Kat Italian Bar & Grill,43.64641598988062,-79.39003009548966,Italian Restaurant
3164,Railway Lands,43.6452305,-79.3911938,TIFF Bell Lightbox,43.64634159071232,-79.39006297129853,Movie Theater
3165,Railway Lands,43.6452305,-79.3911938,The Second City,43.64563251724917,-79.39122468317156,Comedy Club
3166,Railway Lands,43.6452305,-79.3911938,Akira Back,43.645375789305994,-79.39206284397356,Japanese Restaurant
3167,Railway Lands,43.6452305,-79.3911938,Bar Hop,43.64560340159375,-79.3935826420784,Beer Bar
3168,Railway Lands,43.6452305,-79.3911938,Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
3169,Railway Lands,43.6452305,-79.3911938,Bulk Barn,43.64558635799782,-79.39371943473816,Food & Drink Shop
3170,Railway Lands,43.6452305,-79.3911938,barre3,43.646317516225395,-79.39094024700876,Gym / Fitness Center
3171,Railway Lands,43.6452305,-79.3911938,General Assembly,43.647326115934106,-79.39304291907733,Pizza Place
3172,Railway Lands,43.6452305,-79.3911938,A&W,43.645982,-79.389621,Fast Food Restaurant
3173,Railway Lands,43.6452305,-79.3911938,Kost,43.64532432907937,-79.39242353894822,Restaurant
3174,Railway Lands,43.6452305,-79.3911938,La Carnita,43.647291470152034,-79.389929645749,Taco Place
3175,Railway Lands,43.6452305,-79.3911938,RaviSoups,43.64736939566164,-79.39183955161323,Soup Place
3176,Railway Lands,43.6452305,-79.3911938,Khao San Road,43.64630148944898,-79.39381131495668,Thai Restaurant
3177,Railway Lands,43.6452305,-79.3911938,Bang Sue Bar,43.64621859063315,-79.3937481299766,Speakeasy
3178,Railway Lands,43.6452305,-79.3911938,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
3179,Railway Lands,43.6452305,-79.3911938,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
3180,Railway Lands,43.6452305,-79.3911938,Hey Lucy,43.64644323473171,-79.3900444274345,Pizza Place
3181,Railway Lands,43.6452305,-79.3911938,Residence Inn Toronto Downtown/Entertainment District,43.64475176176148,-79.39072743058205,Hotel
3182,Railway Lands,43.6452305,-79.3911938,SOMA chocolatemaker,43.64532829235515,-79.39571438648944,Dessert Shop
3183,Railway Lands,43.6452305,-79.3911938,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
3184,Railway Lands,43.6452305,-79.3911938,SoHo Metropolitan Hotel,43.644633,-79.392145,Hotel
3185,Railway Lands,43.6452305,-79.3911938,Spa My Blend by Clarins,43.645359,-79.387128,Spa
3186,Railway Lands,43.6452305,-79.3911938,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
3187,Railway Lands,43.6452305,-79.3911938,Strange Love,43.646301465741814,-79.39518379105066,Coffee Shop
3188,Railway Lands,43.6452305,-79.3911938,Quantum Coffee,43.645467,-79.395369,Coffee Shop
3189,Railway Lands,43.6452305,-79.3911938,Starbucks,43.647586,-79.392531,Coffee Shop
3190,Railway Lands,43.6452305,-79.3911938,Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937,Coffee Shop
3191,Railway Lands,43.6452305,-79.3911938,Figo,43.64772466405093,-79.39052085550152,Italian Restaurant
3192,Railway Lands,43.6452305,-79.3911938,Totum Life Science King,43.645119,-79.395883,Gym
3193,Railway Lands,43.6452305,-79.3911938,Royal Alexandra Theatre,43.647255,-79.38753,Theater
3194,Railway Lands,43.6452305,-79.3911938,Swipe Books on Advertising & Design,43.64815607248922,-79.3940703226255,Bookstore
3195,Railway Lands,43.6452305,-79.3911938,Luma,43.64649231938484,-79.3897916366583,Restaurant
3196,Railway Lands,43.6452305,-79.3911938,Rodney's Oyster House,43.64497466422575,-79.3965870935842,Seafood Restaurant
3197,Railway Lands,43.6452305,-79.3911938,Aroma Fine Indian Restaurant,43.646462521503445,-79.38964414801342,Indian Restaurant
3198,Railway Lands,43.6452305,-79.3911938,Town Crier Pub,43.64811,-79.390198,Pub
3199,Railway Lands,43.6452305,-79.3911938,401 Richmond,43.64790630817995,-79.39521906011258,Art Gallery
3200,Railway Lands,43.6452305,-79.3911938,CN Tower,43.642535570189125,-79.38718187733883,Monument / Landmark
3201,Railway Lands,43.6452305,-79.3911938,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
3202,Railway Lands,43.6452305,-79.3911938,Mira,43.644321001956754,-79.3963609253724,Peruvian Restaurant
3203,Railway Lands,43.6452305,-79.3911938,Patria,43.64538397168574,-79.39647822311908,Spanish Restaurant
3204,Railway Lands,43.6452305,-79.3911938,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
3205,Railway Lands,43.6452305,-79.3911938,Momentos,43.64754799198248,-79.38891405541862,Nightclub
3206,Railway Lands,43.6452305,-79.3911938,Glenn Gould Studio,43.64424623197815,-79.38799044404566,Concert Hall
3207,Railway Lands,43.6452305,-79.3911938,Kit Kat Italian Bar & Grill,43.64641598988062,-79.39003009548966,Italian Restaurant
3208,Railway Lands,43.6452305,-79.3911938,Toronto Marriott City Centre Hotel,43.643592,-79.388746,Hotel
3209,Railway Lands,43.6452305,-79.3911938,Scotiabank Theatres,43.648829331652806,-79.39078229912828,Movie Theater
3210,Railway Lands,43.6452305,-79.3911938,Michaels,43.64869949375211,-79.3910962343216,Arts & Crafts Store
3211,Railway Lands,43.6452305,-79.3911938,Blaze Pizza,43.64906304786478,-79.39084761040422,Pizza Place
3212,Railway Lands,43.6452305,-79.3911938,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
3213,Railway Lands,43.6452305,-79.3911938,Avenue Open Kitchen,43.647273151492655,-79.39631997359885,Diner
3214,Railway Lands,43.6452305,-79.3911938,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
3215,Railway Lands,43.6452305,-79.3911938,Le Sélect Bistro,43.64369893662352,-79.39666668117388,French Restaurant
3216,Railway Lands,43.6452305,-79.3911938,HomeSense,43.6462137,-79.3955881,Furniture / Home Store
3217,Railway Lands,43.6452305,-79.3911938,Bar Hop Brewco,43.649068842850404,-79.39345567330301,Beer Bar
3218,Railway Lands,43.6452305,-79.3911938,La Fenice,43.646329575229124,-79.39069401837348,Italian Restaurant
3219,Railway Lands,43.6452305,-79.3911938,Yoga Tree Downtown,43.647902460114445,-79.39608601147005,Yoga Studio
3220,Railway Lands,43.6452305,-79.3911938,WestJet Flight Deck,43.641038,-79.389092,Baseball Stadium
3221,Railway Lands,43.6452305,-79.3911938,Fresh On Spadina,43.648048207763615,-79.39600791264331,Vegetarian / Vegan Restaurant
3222,Railway Lands,43.6452305,-79.3911938,The Shore Club,43.64582320773401,-79.3867806484435,Seafood Restaurant
3223,Railway Lands,43.6452305,-79.3911938,Kibo Sushi House,43.64644466833681,-79.39420343605558,Sushi Restaurant
3224,Railway Lands,43.6452305,-79.3911938,Sunset Grill,43.64572892880643,-79.38753231176588,Diner
3225,Railway Lands,43.6452305,-79.3911938,SPiN Toronto,43.64454164460069,-79.39600242709975,Other Nightlife
3226,Railway Lands,43.6452305,-79.3911938,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
3227,Railway Lands,43.6452305,-79.3911938,Kupfert & Kim,43.64794381005563,-79.39612137378384,Vegetarian / Vegan Restaurant
3228,Railway Lands,43.6452305,-79.3911938,360 Restaurant,43.642537317144566,-79.38704201569328,Wine Bar
3229,Railway Lands,43.6452305,-79.3911938,Cibo Wine Bar King Street,43.645072843017346,-79.39736026534278,Italian Restaurant
3230,Railway Lands,43.6452305,-79.3911938,Baro,43.64490571045275,-79.39712312128809,Latin American Restaurant
3231,Railway Lands,43.6452305,-79.3911938,SoulCycle King Street,43.64540513306122,-79.39546628789415,Cycle Studio
3232,Railway Lands,43.6452305,-79.3911938,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
3233,Railway Lands,43.6452305,-79.3911938,InterContinental Toronto Centre,43.6444547,-79.3854827,Hotel
3234,Railway Lands,43.6452305,-79.3911938,"Coffee, Oysters, Champagne",43.647309,-79.38673,Lounge
3235,Railway Lands,43.6452305,-79.3911938,Starbucks,43.645594,-79.386063,Coffee Shop
3236,Railway Lands,43.6452305,-79.3911938,Glass Floor,43.642643117348996,-79.38694780301735,Scenic Lookout
3237,Railway Lands,43.6452305,-79.3911938,Dollarama,43.646533,-79.395761,Discount Store
3238,Railway Lands,43.6452305,-79.3911938,GoodLife Fitness Toronto Richmond and John,43.648754,-79.39194,Gym
3239,Railway Lands,43.6452305,-79.3911938,Livestock,43.64714915664999,-79.395776502561,Board Shop
3240,Railway Lands,43.6452305,-79.3911938,Chipotle Mexican Grill,43.64956,-79.39165,Mexican Restaurant
3241,Railway Lands,43.6452305,-79.3911938,Mi-Ne,43.64073639213635,-79.39111356908798,Japanese Restaurant
3242,Railway Lands,43.6452305,-79.3911938,What A Bagel,43.64734944138155,-79.39591178611212,Breakfast Spot
3243,Railway Lands,43.6452305,-79.3911938,Peter Pan,43.649233467768255,-79.39359100892904,Bistro
3244,Railway Lands,43.6452305,-79.3911938,Ricarda's Toronto,43.64855585967538,-79.39343248995296,Mediterranean Restaurant
3245,Railway Lands,43.6452305,-79.3911938,DeSerres,43.647823701275286,-79.39595498549792,Arts & Crafts Store
3246,Railway Lands,43.6452305,-79.3911938,RBC Royal Bank,43.645889,-79.385823,Bank
3247,Harbourfront West,43.6400801,-79.3801495,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
3248,Harbourfront West,43.6400801,-79.3801495,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
3249,Harbourfront West,43.6400801,-79.3801495,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
3250,Harbourfront West,43.6400801,-79.3801495,Miku,43.64137436,-79.37753063,Japanese Restaurant
3251,Harbourfront West,43.6400801,-79.3801495,BeaverTails,43.639736,-79.380068,Dessert Shop
3252,Harbourfront West,43.6400801,-79.3801495,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
3253,Harbourfront West,43.6400801,-79.3801495,Fleck Dance Theater,43.638300366812686,-79.3804699399247,Dance Studio
3254,Harbourfront West,43.6400801,-79.3801495,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
3255,Harbourfront West,43.6400801,-79.3801495,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
3256,Harbourfront West,43.6400801,-79.3801495,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
3257,Harbourfront West,43.6400801,-79.3801495,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
